case_id,chapter,t,date,summary,text,facts_json,next_options_json,created_at
beyoncé,81,2365,2024-06-23,Beyoncé sigue siendo un tema de debate en las teorías de conspiración.,"La influencia de Beyoncé sigue siendo un tema de debate en teorías de conspiración. La situación es compleja y controvertida, con algunos que la ven como una figura ocultista y otros que la defienden como una celebridad inocente.","[""La influencia de Beyoncé es un tema de debate"",""Algunos la ven como una figura ocultista"",""Otros la defienden como una celebridad inocente""]","[""Explorar más a fondo las teorías de conspiración que rodean a Beyoncé"",""Investigar los orígenes de la influencia de Beyoncé en las teorías de conspiración""]",2025-12-22T16:29:20.716Z
beyoncé,82,2394,2024-07-22,La controversia rodea a Beyoncé y su influencia en las teorías de conspiración,"La situación sigue siendo compleja y controvertida. La influencia de Beyoncé sigue siendo un tema de debate en teorías de conspiración. Algunos afirman que su presencia en el altar es una señal de algo más profundo, mientras que otros la ven como una simple moda pasajera.","[""Beyoncé sigue siendo un tema de debate en las teorías de conspiración"",""Su presencia en el altar es objeto de interpretaciones diferentes""]","[""Explorar la posible conexión entre Beyoncé y otras celebridades involucradas en teorías de conspiración"",""Investigar las posibles motivaciones detrás de la demonización de Beyoncé""]",2025-12-22T16:29:31.800Z
beyoncé,83,2423,2024-08-20,Beyoncé continúa siendo un tema controvertido en las teorías de conspiración.,"La influencia de Beyoncé sigue siendo un tema de debate en teorías de conspiración. Se rumorea que su presencia en el altar de la fama ha sido demonizada por algunos sectores, pero otros sostienen que es una figura respetada y admirada.","[""La controversia rodea a Beyoncé y su influencia en las teorías de conspiración."",""Se rumorea que algunos sectores han demonizado su presencia en el altar de la fama.""]","[""Investigar más sobre las teorías detrás de la demonización de Beyoncé"",""Analizar los efectos del contra-flujo en la percepción pública de Beyoncé""]",2025-12-22T16:29:44.949Z
beyoncé,84,2452,2024-09-18,"La situación actual es de gran incertidumbre, con una pluralidad del 52.35% que sostiene que Beyoncé sigue siendo un símbolo ocultista, mientras que el 40.79% cree que su influencia ha disminuido significativamente.","La controversia sobre Beyoncé sigue siendo un tema candente en las teorías de conspiración. A medida que se acerca el aniversario de su supuesta 'conexión oculta' con la masa amplificadora, los rumores y especulaciones siguen multiplicándose.","[""El contra-flujo se mantiene en cero"",""La masa amplificadora sigue siendo un tema de debate""]","[""Investigar las posibles conexiones entre Beyoncé y la masa amplificadora"",""Analizar los efectos a largo plazo de la demonización de Beyoncé""]",2025-12-22T16:29:58.890Z
beyoncé,85,2482,2024-10-18,"Beyoncé se encuentra en el centro de una tormenta de críticas y acusaciones. Su presencia en las redes sociales es cada vez más polarizante, con algunos defendiéndola como un símbolo de resistencia y otros atacándola por supuestamente promover la ocultación.",La controversia rodea a Beyoncé como nunca antes. Su influencia en las teorías de conspiración sigue siendo un tema candente. La masa amplificadora continúa difundiendo rumores y especulaciones sobre su supuesta conexión con el ocultismo.,"[""La pluralidad del 52.35% sigue creyendo que Beyoncé es un símbolo ocultista"",""El 40.79% cree que su influencia ha disminuido significativamente""]","[""Investigar las conexiones de Beyoncé con el mundo del ocultismo"",""Analizar la posible influencia de los medios de comunicación en la percepción pública de Beyoncé""]",2025-12-22T16:30:15.185Z
beyoncé,86,2511,2024-11-16,La incertidumbre sigue siendo el estado actual en la situación de Beyoncé.,La situación de Beyoncé sigue siendo incierta. La pluralidad continúa dividida entre aquellos que la ven como un símbolo ocultista y aquellos que creen que su influencia ha disminuido significativamente. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar las teorías de conspiración que rodean a Beyoncé.,"[""Pluralidad dividida entre ocultismo y disminución de influencia"",""Rumores de cuestionamiento de teorías de conspiración""]","[""Investigación sobre las teorías de conspiración que rodean a Beyoncé"",""Análisis de la posible influencia de Beyoncé en la cultura popular""]",2025-12-22T16:30:26.173Z
beyoncé,87,2540,2024-12-15,"La polarización en torno a Beyoncé sigue siendo intensa, con una pluralidad del 64.14% que sostiene que su influencia ha disminuido significativamente y el 43.14% que cree que sigue siendo un símbolo ocultista.","La incertidumbre sigue siendo el estado actual en la situación de Beyoncé. La masa amplificadora continúa difundiendo teorías y rumores sobre su presunta influencia ocultista, mientras que algunos defienden a la cantante como un símbolo de resistencia.","[""La presencia de Beyoncé en las redes sociales es cada vez más polarizante."",""El contra-flujo se mantiene en cero.""]","[""Beyoncé anuncia su próximo álbum, lo que genera aún más controversia."",""Un grupo de personas comienza a investigar y desenmascarar las teorías conspirativas sobre la cantante.""]",2025-12-22T16:30:37.750Z
beyoncé,88,2569,2025-01-13,La situación de Beyoncé sigue siendo incierta y polarizante.,"La polarización en torno a Beyoncé sigue siendo intensa. Algunos la ven como un símbolo de resistencia, mientras que otros la acusan de promover la ocultación. La masa amplificadora continúa difundiendo teorías y rumores sobre su presencia en las redes sociales.","[""El 64,14% de la pluralidad cree que la influencia de Beyoncé ha disminuido significativamente."",""El 43,14% cree que sigue siendo un símbolo ocultista.""]","[""La masa amplificadora comienza a cuestionar la autenticidad de las acciones de Beyoncé."",""Un nuevo canal de difusión emerge, presentando una perspectiva alternativa sobre la situación de Beyoncé.""]",2025-12-22T16:30:50.303Z
beyoncé,89,2598,2025-02-11,Beyoncé sigue siendo un tema polarizador y controvertido.,"La incertidumbre sigue siendo el estado actual en la situación de Beyoncé. La masa amplificadora continúa difundiendo teorías sobre su supuesta influencia ocultista, mientras que algunos sectores de la población se resisten a estas creencias.","[""La pluralidad en torno a Beyoncé es del 0%"",""El contra-flujo alcanza el 0%""]","[""Se rumorea que una nueva teoría conspirativa podría surgir sobre la supuesta conexión de Beyoncé con una organización secreta."",""Nadie confirma si la situación de Beyoncé cambiará en los próximos días.""]",2025-12-22T16:31:00.820Z
beyoncé,90,2628,2025-03-13,"ERROR: generateJsonWithLLM: Error: El modelo no devolvió JSON. Inicio:
{""text"":""La polarización en torno a Beyoncé sigue siendo un tema candente. Algunos la ven como una figura ocultista,",,"[""chapter_failed=true""]",[],2025-12-22T16:31:10.929Z
beyoncé,91,2657,2025-04-11,La situación de Beyoncé sigue siendo incierta y polarizante,"La polarización en torno a Beyoncé sigue siendo un tema candente. Algunos la ven como una figura ocultista, mientras que otros la defienden con pasión. La masa amplificadora continúa difundiendo teorías y rumores sobre su supuesta influencia oculta. El contra-flujo es débil, pero se rumorea que algunos expertos están investigando las afirmaciones de demonización.","[""Beyoncé sigue siendo un tema polarizador y controvertido"",""Algunos la ven como una figura ocultista""]","[""Investigar las afirmaciones de demonización"",""Continuar difundiendo teorías y rumores sobre su supuesta influencia oculta""]",2025-12-22T16:31:22.370Z
beyoncé,92,2686,2025-05-10,"La situación de Beyoncé sigue siendo incierta y polarizante, con algunos sectores utilizando teorías de conspiración para demonizarla.","La polarización en torno a Beyoncé sigue siendo un tema candente. Algunos la ven como una figura ocultista, mientras que otros la consideran una celebridad inocente. La situación se ha vuelto cada vez más incierta y polarizante. Se rumorea que algunos sectores están utilizando teorías de conspiración para demonizarla, pero nadie confirma estas afirmaciones. El contra-flujo parece estar aumentando, lo que sugiere que la opinión pública está comenzando a cambiar. Sin embargo, la masa amplificadora sigue siendo un factor clave en la difusión de rumores y teorías sobre Beyoncé. La pregunta es: ¿qué pasará a continuación? ¿Se logrará revertir la polarización o se profundizará aún más?","[""La polarización en torno a Beyoncé es un tema candente"",""Se rumorea que algunos sectores están utilizando teorías de conspiración para demonizarla""]","[""Revertir la polarización"",""Profundizar aún más en la demonización""]",2025-12-22T16:31:35.103Z
beyoncé,93,2715,2025-06-08,La situación de Beyoncé sigue siendo un tema de debate en las redes sociales.,"La polarización en torno a Beyoncé sigue siendo un tema candente. Algunos la ven como una figura ocultista, mientras que otros la defienden con pasión. La situación es incierta y polarizante, con algunos sectores utilizando teorías de conspiración para demonizarla.","[""Beyoncé ha sido objeto de teorías de conspiración"",""Algunos la ven como una figura ocultista""]","[""Investigar más a fondo las teorías de conspiración que rodean a Beyoncé"",""Analizar el impacto de la polarización en torno a Beyoncé en la sociedad""]",2025-12-22T16:31:46.168Z
beyoncé,94,2744,2025-07-07,Beyoncé sigue siendo un tema polarizador en las redes sociales,"La situación de Beyoncé sigue siendo un tema de debate en las redes sociales. Algunos sectores siguen utilizando teorías de conspiración para demonizarla, mientras que otros la defienden como una víctima inocente.","[""La situación de Beyoncé es incierta y polarizante"",""Algunos sectores utilizan teorías de conspiración para demonizarla""]","[""Investigar más a fondo las teorías de conspiración que rodean a Beyoncé"",""Analizar el impacto de la demonización en la imagen pública de Beyoncé""]",2025-12-22T16:31:56.310Z
beyoncé,95,2774,2025-08-06,"Beyoncé sigue siendo un tema polarizador en las redes sociales, con algunos sectores utilizando teorías de conspiración para demonizarla.","La situación de Beyoncé sigue siendo un tema de debate en las redes sociales. Algunos la ven como una víctima de teorías de conspiración, mientras que otros la consideran un símbolo ocultista. La masa amplificadora continúa difundiendo rumores y especulaciones sobre su supuesta influencia oculta.","[""La situación de Beyoncé es un fenómeno colectivo."",""La metáfora dominante es el altar."",""El canal predominante son las conspiraciones.""]","[""Se rumorea que Beyoncé está detrás de una supuesta 'influencia oculta' en la sociedad."",""Nadie confirma si Beyoncé está involucrada en alguna teoría de conspiración específica.""]",2025-12-22T16:32:07.622Z
beyoncé,96,2803,2025-09-04,Beyoncé sigue siendo un tema polarizador en las redes sociales,"La situación de Beyoncé sigue siendo un tema de debate en las redes sociales. A medida que pasa el tiempo, la polarización se vuelve más intensa. Algunos sectores siguen utilizando teorías de conspiración para demonizarla, mientras que otros la defienden con pasión.

Se rumorea que algunos medios de comunicación están aprovechando la situación para aumentar su audiencia y generar controversia. La masa amplificadora sigue siendo un factor clave en la difusión de las teorías de conspiración.

La resistencia a estas teorías es cada vez más fuerte, pero parece ser una batalla perdida contra el flujo constante de información distorsionada.","[""Se rumorea que algunos medios de comunicación están aprovechando la situación para aumentar su audiencia y generar controversia""]","[""Continuar con el análisis de la masa amplificadora"",""Investigar las teorías de conspiración utilizadas para demonizar a Beyoncé""]",2025-12-22T16:32:20.625Z
beyoncé,97,2832,2025-10-03,"La situación se mantiene tensa, con un aumento en el contagio y la resistencia a las teorías de conspiración. La masa amplificadora sigue siendo un factor clave en la difusión de estas ideas.","La polarización en torno a Beyoncé sigue siendo un tema candente en las redes sociales. Algunos sectores continúan utilizando teorías de conspiración para demonizarla, mientras que otros la ven como una figura sagrada, un 'altar' de inspiración y admiración.","[""El engagement ha aumentado ligeramente desde el día anterior."",""La pluralidad se mantiene baja, pero hay signos de que algunos sectores están comenzando a cuestionar las teorías de conspiración.""]","[""Un grupo de personas comienza a investigar las teorías de conspiración en torno a Beyoncé y descubre algunas inconsistencias."",""La situación se vuelve más tensa cuando un influyente usuario de redes sociales anuncia que está a punto de revelar una 'verdad' sobre Beyoncé.""]",2025-12-22T16:32:33.663Z
beyoncé,98,2861,2025-11-01,La polarización alrededor de Beyoncé sigue siendo un tema candente en las redes sociales.,"La situación sigue siendo tensa, con un aumento en el contagio y la resistencia a las teorías de conspiración. La masa amplificadora sigue siendo un factor clave en la difusión de estas ideas. Algunos sectores continúan utilizando Beyoncé como símbolo ocultista, mientras que otros intentan contrarrestar esta narrativa.","[""El contagio ha aumentado significativamente en los últimos días."",""La resistencia a las teorías de conspiración también está creciendo.""]","[""Investigar más a fondo la influencia de la masa amplificadora en la difusión de estas ideas."",""Analizar cómo se están utilizando las redes sociales para contrarrestar la narrativa de Beyoncé como símbolo ocultista.""]",2025-12-22T16:32:45.803Z
beyoncé,99,2891,2025-12-01,Beyoncé sigue siendo un tema polarizador en las redes sociales,"La polarización alrededor de Beyoncé sigue siendo un tema candente en las redes sociales. La masa amplificadora sigue siendo un factor clave en la difusión de teorías de conspiración que la convierten en símbolo ocultista. El contagio y la resistencia a estas ideas siguen aumentando, lo que sugiere que el debate no se apaciguará pronto.","[""La masa amplificadora es un factor clave en la difusión de teorías de conspiración"",""El contagio y la resistencia a estas ideas siguen aumentando""]","[""Se rumorea que una nueva teoría de conspiración podría surgir sobre Beyoncé"",""Nadie confirma si la situación se calmará pronto""]",2025-12-22T16:32:55.970Z
